event_id,seat_code,category,category_name,row_label,seat_number,section,price_idr,color_hex,pos_x,pos_y
1,O1-19,ORANGE,"Orange Seat — Lower Bowl",O1,19,"Orange Lower Bowl",2500000,#F97316,342,0
1,O1-20,ORANGE,"Orange Seat — Lower Bowl",O1,20,"Orange Lower Bowl",2500000,#F97316,360,0
1,O2-01,ORANGE,"Orange Seat — Lower Bowl",O2,1,"Orange Lower Bowl",2500000,#F97316,18,28
1,O2-02,ORANGE,"Orange Seat — Lower Bowl",O2,2,"Orange Lower Bowl",2500000,#F97316,36,28
1,O2-03,ORANGE,"Orange Seat — Lower Bowl",O2,3,"Orange Lower Bowl",2500000,#F97316,54,28
1,O2-04,ORANGE,"Orange Seat — Lower Bowl",O2,4,"Orange Lower Bowl",2500000,#F97316,72,28
1,O2-05,ORANGE,"Orange Seat — Lower Bowl",O2,5,"Orange Lower Bowl",2500000,#F97316,90,28
1,O2-06,ORANGE,"Orange Seat — Lower Bowl",O2,6,"Orange Lower Bowl",2500000,#F97316,108,28
1,O2-07,ORANGE,"Orange Seat — Lower Bowl",O2,7,"Orange Lower Bowl",2500000,#F97316,126,28
1,O2-08,ORANGE,"Orange Seat — Lower Bowl",O2,8,"Orange Lower Bowl",2500000,#F97316,144,28
1,O2-09,ORANGE,"Orange Seat — Lower Bowl",O2,9,"Orange Lower Bowl",2500000,#F97316,162,28
1,O2-10,ORANGE,"Orange Seat — Lower Bowl",O2,10,"Orange Lower Bowl",2500000,#F97316,180,28
1,O2-11,ORANGE,"Orange Seat — Lower Bowl",O2,11,"Orange Lower Bowl",2500000,#F97316,198,28
1,O2-12,ORANGE,"Orange Seat — Lower Bowl",O2,12,"Orange Lower Bowl",2500000,#F97316,216,28
1,O2-13,ORANGE,"Orange Seat — Lower Bowl",O2,13,"Orange Lower Bowl",2500000,#F97316,234,28
1,O2-14,ORANGE,"Orange Seat — Lower Bowl",O2,14,"Orange Lower Bowl",2500000,#F97316,252,28
1,O2-15,ORANGE,"Orange Seat — Lower Bowl",O2,15,"Orange Lower Bowl",2500000,#F97316,270,28
1,O2-16,ORANGE,"Orange Seat — Lower Bowl",O2,16,"Orange Lower Bowl",2500000,#F97316,288,28
1,O2-17,ORANGE,"Orange Seat — Lower Bowl",O2,17,"Orange Lower Bowl",2500000,#F97316,306,28
1,O2-18,ORANGE,"Orange Seat — Lower Bowl",O2,18,"Orange Lower Bowl",2500000,#F97316,324,28
1,O2-19,ORANGE,"Orange Seat — Lower Bowl",O2,19,"Orange Lower Bowl",2500000,#F97316,342,28
1,O2-20,ORANGE,"Orange Seat — Lower Bowl",O2,20,"Orange Lower Bowl",2500000,#F97316,360,28
1,O3-01,ORANGE,"Orange Seat — Lower Bowl",O3,1,"Orange Lower Bowl",2500000,#F97316,18,56
1,O3-02,ORANGE,"Orange Seat — Lower Bowl",O3,2,"Orange Lower Bowl",2500000,#F97316,36,56
1,O3-03,ORANGE,"Orange Seat — Lower Bowl",O3,3,"Orange Lower Bowl",2500000,#F97316,54,56
1,O3-04,ORANGE,"Orange Seat — Lower Bowl",O3,4,"Orange Lower Bowl",2500000,#F97316,72,56
1,O3-05,ORANGE,"Orange Seat — Lower Bowl",O3,5,"Orange Lower Bowl",2500000,#F97316,90,56
1,O3-06,ORANGE,"Orange Seat — Lower Bowl",O3,6,"Orange Lower Bowl",2500000,#F97316,108,56
1,O3-07,ORANGE,"Orange Seat — Lower Bowl",O3,7,"Orange Lower Bowl",2500000,#F97316,126,56
1,O3-08,ORANGE,"Orange Seat — Lower Bowl",O3,8,"Orange Lower Bowl",2500000,#F97316,144,56
1,O3-09,ORANGE,"Orange Seat — Lower Bowl",O3,9,"Orange Lower Bowl",2500000,#F97316,162,56
1,O3-10,ORANGE,"Orange Seat — Lower Bowl",O3,10,"Orange Lower Bowl",2500000,#F97316,180,56
1,O3-11,ORANGE,"Orange Seat — Lower Bowl",O3,11,"Orange Lower Bowl",2500000,#F97316,198,56
1,O3-12,ORANGE,"Orange Seat — Lower Bowl",O3,12,"Orange Lower Bowl",2500000,#F97316,216,56
1,O3-13,ORANGE,"Orange Seat — Lower Bowl",O3,13,"Orange Lower Bowl",2500000,#F97316,234,56
1,O3-14,ORANGE,"Orange Seat — Lower Bowl",O3,14,"Orange Lower Bowl",2500000,#F97316,252,56
1,O3-15,ORANGE,"Orange Seat — Lower Bowl",O3,15,"Orange Lower Bowl",2500000,#F97316,270,56
1,O3-16,ORANGE,"Orange Seat — Lower Bowl",O3,16,"Orange Lower Bowl",2500000,#F97316,288,56
1,O3-17,ORANGE,"Orange Seat — Lower Bowl",O3,17,"Orange Lower Bowl",2500000,#F97316,306,56
1,O3-18,ORANGE,"Orange Seat — Lower Bowl",O3,18,"Orange Lower Bowl",2500000,#F97316,324,56
1,O3-19,ORANGE,"Orange Seat — Lower Bowl",O3,19,"Orange Lower Bowl",2500000,#F97316,342,56
1,O3-20,ORANGE,"Orange Seat — Lower Bowl",O3,20,"Orange Lower Bowl",2500000,#F97316,360,56
1,O4-01,ORANGE,"Orange Seat — Lower Bowl",O4,1,"Orange Lower Bowl",2500000,#F97316,18,84
1,O4-02,ORANGE,"Orange Seat — Lower Bowl",O4,2,"Orange Lower Bowl",2500000,#F97316,36,84
1,O4-03,ORANGE,"Orange Seat — Lower Bowl",O4,3,"Orange Lower Bowl",2500000,#F97316,54,84
1,O4-04,ORANGE,"Orange Seat — Lower Bowl",O4,4,"Orange Lower Bowl",2500000,#F97316,72,84
1,O4-05,ORANGE,"Orange Seat — Lower Bowl",O4,5,"Orange Lower Bowl",2500000,#F97316,90,84
1,O4-06,ORANGE,"Orange Seat — Lower Bowl",O4,6,"Orange Lower Bowl",2500000,#F97316,108,84
1,O4-07,ORANGE,"Orange Seat — Lower Bowl",O4,7,"Orange Lower Bowl",2500000,#F97316,126,84
1,O4-08,ORANGE,"Orange Seat — Lower Bowl",O4,8,"Orange Lower Bowl",2500000,#F97316,144,84
1,O4-09,ORANGE,"Orange Seat — Lower Bowl",O4,9,"Orange Lower Bowl",2500000,#F97316,162,84
1,O4-10,ORANGE,"Orange Seat — Lower Bowl",O4,10,"Orange Lower Bowl",2500000,#F97316,180,84
1,O4-11,ORANGE,"Orange Seat — Lower Bowl",O4,11,"Orange Lower Bowl",2500000,#F97316,198,84
1,O4-12,ORANGE,"Orange Seat — Lower Bowl",O4,12,"Orange Lower Bowl",2500000,#F97316,216,84
1,O4-13,ORANGE,"Orange Seat — Lower Bowl",O4,13,"Orange Lower Bowl",2500000,#F97316,234,84
1,O4-14,ORANGE,"Orange Seat — Lower Bowl",O4,14,"Orange Lower Bowl",2500000,#F97316,252,84
1,O4-15,ORANGE,"Orange Seat — Lower Bowl",O4,15,"Orange Lower Bowl",2500000,#F97316,270,84
1,O4-16,ORANGE,"Orange Seat — Lower Bowl",O4,16,"Orange Lower Bowl",2500000,#F97316,288,84
1,O4-17,ORANGE,"Orange Seat — Lower Bowl",O4,17,"Orange Lower Bowl",2500000,#F97316,306,84
1,O4-18,ORANGE,"Orange Seat — Lower Bowl",O4,18,"Orange Lower Bowl",2500000,#F97316,324,84
1,O4-19,ORANGE,"Orange Seat — Lower Bowl",O4,19,"Orange Lower Bowl",2500000,#F97316,342,84
1,O4-20,ORANGE,"Orange Seat — Lower Bowl",O4,20,"Orange Lower Bowl",2500000,#F97316,360,84
1,O5-01,ORANGE,"Orange Seat — Lower Bowl",O5,1,"Orange Lower Bowl",2500000,#F97316,18,112
1,O5-02,ORANGE,"Orange Seat — Lower Bowl",O5,2,"Orange Lower Bowl",2500000,#F97316,36,112
1,O5-03,ORANGE,"Orange Seat — Lower Bowl",O5,3,"Orange Lower Bowl",2500000,#F97316,54,112
1,O5-04,ORANGE,"Orange Seat — Lower Bowl",O5,4,"Orange Lower Bowl",2500000,#F97316,72,112
1,O5-05,ORANGE,"Orange Seat — Lower Bowl",O5,5,"Orange Lower Bowl",2500000,#F97316,90,112
1,O5-06,ORANGE,"Orange Seat — Lower Bowl",O5,6,"Orange Lower Bowl",2500000,#F97316,108,112
1,O5-07,ORANGE,"Orange Seat — Lower Bowl",O5,7,"Orange Lower Bowl",2500000,#F97316,126,112
1,O5-08,ORANGE,"Orange Seat — Lower Bowl",O5,8,"Orange Lower Bowl",2500000,#F97316,144,112
1,O5-09,ORANGE,"Orange Seat — Lower Bowl",O5,9,"Orange Lower Bowl",2500000,#F97316,162,112
1,O5-10,ORANGE,"Orange Seat — Lower Bowl",O5,10,"Orange Lower Bowl",2500000,#F97316,180,112
1,O5-11,ORANGE,"Orange Seat — Lower Bowl",O5,11,"Orange Lower Bowl",2500000,#F97316,198,112
1,O5-12,ORANGE,"Orange Seat — Lower Bowl",O5,12,"Orange Lower Bowl",2500000,#F97316,216,112
1,O5-13,ORANGE,"Orange Seat — Lower Bowl",O5,13,"Orange Lower Bowl",2500000,#F97316,234,112
1,O5-14,ORANGE,"Orange Seat — Lower Bowl",O5,14,"Orange Lower Bowl",2500000,#F97316,252,112
1,O5-15,ORANGE,"Orange Seat — Lower Bowl",O5,15,"Orange Lower Bowl",2500000,#F97316,270,112
1,O5-16,ORANGE,"Orange Seat — Lower Bowl",O5,16,"Orange Lower Bowl",2500000,#F97316,288,112
1,O5-17,ORANGE,"Orange Seat — Lower Bowl",O5,17,"Orange Lower Bowl",2500000,#F97316,306,112
1,O5-18,ORANGE,"Orange Seat — Lower Bowl",O5,18,"Orange Lower Bowl",2500000,#F97316,324,112
1,O5-19,ORANGE,"Orange Seat — Lower Bowl",O5,19,"Orange Lower Bowl",2500000,#F97316,342,112
1,O5-20,ORANGE,"Orange Seat — Lower Bowl",O5,20,"Orange Lower Bowl",2500000,#F97316,360,112
1,O6-01,ORANGE,"Orange Seat — Lower Bowl",O6,1,"Orange Lower Bowl",2500000,#F97316,18,140
1,O6-02,ORANGE,"Orange Seat — Lower Bowl",O6,2,"Orange Lower Bowl",2500000,#F97316,36,140
1,O6-03,ORANGE,"Orange Seat — Lower Bowl",O6,3,"Orange Lower Bowl",2500000,#F97316,54,140
1,O6-04,ORANGE,"Orange Seat — Lower Bowl",O6,4,"Orange Lower Bowl",2500000,#F97316,72,140
1,O6-05,ORANGE,"Orange Seat — Lower Bowl",O6,5,"Orange Lower Bowl",2500000,#F97316,90,140
1,O6-06,ORANGE,"Orange Seat — Lower Bowl",O6,6,"Orange Lower Bowl",2500000,#F97316,108,140
1,O6-07,ORANGE,"Orange Seat — Lower Bowl",O6,7,"Orange Lower Bowl",2500000,#F97316,126,140
1,O6-08,ORANGE,"Orange Seat — Lower Bowl",O6,8,"Orange Lower Bowl",2500000,#F97316,144,140
1,O6-09,ORANGE,"Orange Seat — Lower Bowl",O6,9,"Orange Lower Bowl",2500000,#F97316,162,140
1,O6-10,ORANGE,"Orange Seat — Lower Bowl",O6,10,"Orange Lower Bowl",2500000,#F97316,180,140
1,O6-11,ORANGE,"Orange Seat — Lower Bowl",O6,11,"Orange Lower Bowl",2500000,#F97316,198,140
1,O6-12,ORANGE,"Orange Seat — Lower Bowl",O6,12,"Orange Lower Bowl",2500000,#F97316,216,140
1,O6-13,ORANGE,"Orange Seat — Lower Bowl",O6,13,"Orange Lower Bowl",2500000,#F97316,234,140
1,O6-14,ORANGE,"Orange Seat — Lower Bowl",O6,14,"Orange Lower Bowl",2500000,#F97316,252,140
1,O6-15,ORANGE,"Orange Seat — Lower Bowl",O6,15,"Orange Lower Bowl",2500000,#F97316,270,140
1,O6-16,ORANGE,"Orange Seat — Lower Bowl",O6,16,"Orange Lower Bowl",2500000,#F97316,288,140
1,O6-17,ORANGE,"Orange Seat — Lower Bowl",O6,17,"Orange Lower Bowl",2500000,#F97316,306,140
1,O6-18,ORANGE,"Orange Seat — Lower Bowl",O6,18,"Orange Lower Bowl",2500000,#F97316,324,140
1,O6-19,ORANGE,"Orange Seat — Lower Bowl",O6,19,"Orange Lower Bowl",2500000,#F97316,342,140
1,O6-20,ORANGE,"Orange Seat — Lower Bowl",O6,20,"Orange Lower Bowl",2500000,#F97316,360,140
1,O7-01,ORANGE,"Orange Seat — Lower Bowl",O7,1,"Orange Lower Bowl",2500000,#F97316,18,168
1,O7-02,ORANGE,"Orange Seat — Lower Bowl",O7,2,"Orange Lower Bowl",2500000,#F97316,36,168
1,O7-03,ORANGE,"Orange Seat — Lower Bowl",O7,3,"Orange Lower Bowl",2500000,#F97316,54,168
1,O7-04,ORANGE,"Orange Seat — Lower Bowl",O7,4,"Orange Lower Bowl",2500000,#F97316,72,168
1,O7-05,ORANGE,"Orange Seat — Lower Bowl",O7,5,"Orange Lower Bowl",2500000,#F97316,90,168
1,O7-06,ORANGE,"Orange Seat — Lower Bowl",O7,6,"Orange Lower Bowl",2500000,#F97316,108,168
1,O7-07,ORANGE,"Orange Seat — Lower Bowl",O7,7,"Orange Lower Bowl",2500000,#F97316,126,168
1,O7-08,ORANGE,"Orange Seat — Lower Bowl",O7,8,"Orange Lower Bowl",2500000,#F97316,144,168
1,O7-09,ORANGE,"Orange Seat — Lower Bowl",O7,9,"Orange Lower Bowl",2500000,#F97316,162,168
1,O7-10,ORANGE,"Orange Seat — Lower Bowl",O7,10,"Orange Lower Bowl",2500000,#F97316,180,168
1,O7-11,ORANGE,"Orange Seat — Lower Bowl",O7,11,"Orange Lower Bowl",2500000,#F97316,198,168
1,O7-12,ORANGE,"Orange Seat — Lower Bowl",O7,12,"Orange Lower Bowl",2500000,#F97316,216,168
1,O7-13,ORANGE,"Orange Seat — Lower Bowl",O7,13,"Orange Lower Bowl",2500000,#F97316,234,168
1,O7-14,ORANGE,"Orange Seat — Lower Bowl",O7,14,"Orange Lower Bowl",2500000,#F97316,252,168
1,O7-15,ORANGE,"Orange Seat — Lower Bowl",O7,15,"Orange Lower Bowl",2500000,#F97316,270,168
1,O7-16,ORANGE,"Orange Seat — Lower Bowl",O7,16,"Orange Lower Bowl",2500000,#F97316,288,168
1,O7-17,ORANGE,"Orange Seat — Lower Bowl",O7,17,"Orange Lower Bowl",2500000,#F97316,306,168
1,O7-18,ORANGE,"Orange Seat — Lower Bowl",O7,18,"Orange Lower Bowl",2500000,#F97316,324,168
1,O7-19,ORANGE,"Orange Seat — Lower Bowl",O7,19,"Orange Lower Bowl",2500000,#F97316,342,168
1,O7-20,ORANGE,"Orange Seat — Lower Bowl",O7,20,"Orange Lower Bowl",2500000,#F97316,360,168
1,O8-01,ORANGE,"Orange Seat — Lower Bowl",O8,1,"Orange Lower Bowl",2500000,#F97316,18,196
1,O8-02,ORANGE,"Orange Seat — Lower Bowl",O8,2,"Orange Lower Bowl",2500000,#F97316,36,196
1,O8-03,ORANGE,"Orange Seat — Lower Bowl",O8,3,"Orange Lower Bowl",2500000,#F97316,54,196
1,O8-04,ORANGE,"Orange Seat — Lower Bowl",O8,4,"Orange Lower Bowl",2500000,#F97316,72,196
1,O8-05,ORANGE,"Orange Seat — Lower Bowl",O8,5,"Orange Lower Bowl",2500000,#F97316,90,196
1,O8-06,ORANGE,"Orange Seat — Lower Bowl",O8,6,"Orange Lower Bowl",2500000,#F97316,108,196
1,O8-07,ORANGE,"Orange Seat — Lower Bowl",O8,7,"Orange Lower Bowl",2500000,#F97316,126,196
1,O8-08,ORANGE,"Orange Seat — Lower Bowl",O8,8,"Orange Lower Bowl",2500000,#F97316,144,196
1,O8-09,ORANGE,"Orange Seat — Lower Bowl",O8,9,"Orange Lower Bowl",2500000,#F97316,162,196
1,O8-10,ORANGE,"Orange Seat — Lower Bowl",O8,10,"Orange Lower Bowl",2500000,#F97316,180,196
1,O8-11,ORANGE,"Orange Seat — Lower Bowl",O8,11,"Orange Lower Bowl",2500000,#F97316,198,196
1,O8-12,ORANGE,"Orange Seat — Lower Bowl",O8,12,"Orange Lower Bowl",2500000,#F97316,216,196
1,O8-13,ORANGE,"Orange Seat — Lower Bowl",O8,13,"Orange Lower Bowl",2500000,#F97316,234,196
1,O8-14,ORANGE,"Orange Seat — Lower Bowl",O8,14,"Orange Lower Bowl",2500000,#F97316,252,196
1,O8-15,ORANGE,"Orange Seat — Lower Bowl",O8,15,"Orange Lower Bowl",2500000,#F97316,270,196
1,O8-16,ORANGE,"Orange Seat — Lower Bowl",O8,16,"Orange Lower Bowl",2500000,#F97316,288,196
1,O8-17,ORANGE,"Orange Seat — Lower Bowl",O8,17,"Orange Lower Bowl",2500000,#F97316,306,196
1,O8-18,ORANGE,"Orange Seat — Lower Bowl",O8,18,"Orange Lower Bowl",2500000,#F97316,324,196
1,O8-19,ORANGE,"Orange Seat — Lower Bowl",O8,19,"Orange Lower Bowl",2500000,#F97316,342,196
1,O8-20,ORANGE,"Orange Seat — Lower Bowl",O8,20,"Orange Lower Bowl",2500000,#F97316,360,196
1,O9-01,ORANGE,"Orange Seat — Lower Bowl",O9,1,"Orange Lower Bowl",2500000,#F97316,18,224
1,O9-02,ORANGE,"Orange Seat — Lower Bowl",O9,2,"Orange Lower Bowl",2500000,#F97316,36,224
1,O9-03,ORANGE,"Orange Seat — Lower Bowl",O9,3,"Orange Lower Bowl",2500000,#F97316,54,224
1,O9-04,ORANGE,"Orange Seat — Lower Bowl",O9,4,"Orange Lower Bowl",2500000,#F97316,72,224
1,O9-05,ORANGE,"Orange Seat — Lower Bowl",O9,5,"Orange Lower Bowl",2500000,#F97316,90,224
1,O9-06,ORANGE,"Orange Seat — Lower Bowl",O9,6,"Orange Lower Bowl",2500000,#F97316,108,224
1,O9-07,ORANGE,"Orange Seat — Lower Bowl",O9,7,"Orange Lower Bowl",2500000,#F97316,126,224
1,O9-08,ORANGE,"Orange Seat — Lower Bowl",O9,8,"Orange Lower Bowl",2500000,#F97316,144,224
1,O9-09,ORANGE,"Orange Seat — Lower Bowl",O9,9,"Orange Lower Bowl",2500000,#F97316,162,224
1,O9-10,ORANGE,"Orange Seat — Lower Bowl",O9,10,"Orange Lower Bowl",2500000,#F97316,180,224
1,O9-11,ORANGE,"Orange Seat — Lower Bowl",O9,11,"Orange Lower Bowl",2500000,#F97316,198,224
1,O9-12,ORANGE,"Orange Seat — Lower Bowl",O9,12,"Orange Lower Bowl",2500000,#F97316,216,224
1,O9-13,ORANGE,"Orange Seat — Lower Bowl",O9,13,"Orange Lower Bowl",2500000,#F97316,234,224
1,O9-14,ORANGE,"Orange Seat — Lower Bowl",O9,14,"Orange Lower Bowl",2500000,#F97316,252,224
1,O9-15,ORANGE,"Orange Seat — Lower Bowl",O9,15,"Orange Lower Bowl",2500000,#F97316,270,224
1,O9-16,ORANGE,"Orange Seat — Lower Bowl",O9,16,"Orange Lower Bowl",2500000,#F97316,288,224
1,O9-17,ORANGE,"Orange Seat — Lower Bowl",O9,17,"Orange Lower Bowl",2500000,#F97316,306,224
1,O9-18,ORANGE,"Orange Seat — Lower Bowl",O9,18,"Orange Lower Bowl",2500000,#F97316,324,224
1,O9-19,ORANGE,"Orange Seat — Lower Bowl",O9,19,"Orange Lower Bowl",2500000,#F97316,342,224
1,O9-20,ORANGE,"Orange Seat — Lower Bowl",O9,20,"Orange Lower Bowl",2500000,#F97316,360,224
1,N1-01,NAVY,"Navy Seat — Upper Bowl",N1,1,"Navy Upper Bowl",1800000,#1E3A8A,18,0
1,N1-02,NAVY,"Navy Seat — Upper Bowl",N1,2,"Navy Upper Bowl",1800000,#1E3A8A,36,0
1,N1-03,NAVY,"Navy Seat — Upper Bowl",N1,3,"Navy Upper Bowl",1800000,#1E3A8A,54,0
1,N1-04,NAVY,"Navy Seat — Upper Bowl",N1,4,"Navy Upper Bowl",1800000,#1E3A8A,72,0
1,N1-05,NAVY,"Navy Seat — Upper Bowl",N1,5,"Navy Upper Bowl",1800000,#1E3A8A,90,0
1,N1-06,NAVY,"Navy Seat — Upper Bowl",N1,6,"Navy Upper Bowl",1800000,#1E3A8A,108,0
1,N1-07,NAVY,"Navy Seat — Upper Bowl",N1,7,"Navy Upper Bowl",1800000,#1E3A8A,126,0
1,N1-08,NAVY,"Navy Seat — Upper Bowl",N1,8,"Navy Upper Bowl",1800000,#1E3A8A,144,0
1,N1-09,NAVY,"Navy Seat — Upper Bowl",N1,9,"Navy Upper Bowl",1800000,#1E3A8A,162,0
1,N1-10,NAVY,"Navy Seat — Upper Bowl",N1,10,"Navy Upper Bowl",1800000,#1E3A8A,180,0
1,N1-11,NAVY,"Navy Seat — Upper Bowl",N1,11,"Navy Upper Bowl",1800000,#1E3A8A,198,0
1,N1-12,NAVY,"Navy Seat — Upper Bowl",N1,12,"Navy Upper Bowl",1800000,#1E3A8A,216,0
1,N1-13,NAVY,"Navy Seat — Upper Bowl",N1,13,"Navy Upper Bowl",1800000,#1E3A8A,234,0
1,N1-14,NAVY,"Navy Seat — Upper Bowl",N1,14,"Navy Upper Bowl",1800000,#1E3A8A,252,0
1,N1-15,NAVY,"Navy Seat — Upper Bowl",N1,15,"Navy Upper Bowl",1800000,#1E3A8A,270,0
1,N1-16,NAVY,"Navy Seat — Upper Bowl",N1,16,"Navy Upper Bowl",1800000,#1E3A8A,288,0
1,N1-17,NAVY,"Navy Seat — Upper Bowl",N1,17,"Navy Upper Bowl",1800000,#1E3A8A,306,0
1,N1-18,NAVY,"Navy Seat — Upper Bowl",N1,18,"Navy Upper Bowl",1800000,#1E3A8A,324,0
1,N1-19,NAVY,"Navy Seat — Upper Bowl",N1,19,"Navy Upper Bowl",1800000,#1E3A8A,342,0
1,N1-20,NAVY,"Navy Seat — Upper Bowl",N1,20,"Navy Upper Bowl",1800000,#1E3A8A,360,0
1,N2-01,NAVY,"Navy Seat — Upper Bowl",N2,1,"Navy Upper Bowl",1800000,#1E3A8A,18,28
1,N2-02,NAVY,"Navy Seat — Upper Bowl",N2,2,"Navy Upper Bowl",1800000,#1E3A8A,36,28
1,N2-03,NAVY,"Navy Seat — Upper Bowl",N2,3,"Navy Upper Bowl",1800000,#1E3A8A,54,28
1,N2-04,NAVY,"Navy Seat — Upper Bowl",N2,4,"Navy Upper Bowl",1800000,#1E3A8A,72,28
1,N2-05,NAVY,"Navy Seat — Upper Bowl",N2,5,"Navy Upper Bowl",1800000,#1E3A8A,90,28
1,N2-06,NAVY,"Navy Seat — Upper Bowl",N2,6,"Navy Upper Bowl",1800000,#1E3A8A,108,28
1,N2-07,NAVY,"Navy Seat — Upper Bowl",N2,7,"Navy Upper Bowl",1800000,#1E3A8A,126,28
1,N2-08,NAVY,"Navy Seat — Upper Bowl",N2,8,"Navy Upper Bowl",1800000,#1E3A8A,144,28
1,N2-09,NAVY,"Navy Seat — Upper Bowl",N2,9,"Navy Upper Bowl",1800000,#1E3A8A,162,28
1,N2-10,NAVY,"Navy Seat — Upper Bowl",N2,10,"Navy Upper Bowl",1800000,#1E3A8A,180,28
1,N2-11,NAVY,"Navy Seat — Upper Bowl",N2,11,"Navy Upper Bowl",1800000,#1E3A8A,198,28
1,N2-12,NAVY,"Navy Seat — Upper Bowl",N2,12,"Navy Upper Bowl",1800000,#1E3A8A,216,28
1,N2-13,NAVY,"Navy Seat — Upper Bowl",N2,13,"Navy Upper Bowl",1800000,#1E3A8A,234,28
1,N2-14,NAVY,"Navy Seat — Upper Bowl",N2,14,"Navy Upper Bowl",1800000,#1E3A8A,252,28
1,N2-15,NAVY,"Navy Seat — Upper Bowl",N2,15,"Navy Upper Bowl",1800000,#1E3A8A,270,28
1,N2-16,NAVY,"Navy Seat — Upper Bowl",N2,16,"Navy Upper Bowl",1800000,#1E3A8A,288,28
1,N2-17,NAVY,"Navy Seat — Upper Bowl",N2,17,"Navy Upper Bowl",1800000,#1E3A8A,306,28
1,N2-18,NAVY,"Navy Seat — Upper Bowl",N2,18,"Navy Upper Bowl",1800000,#1E3A8A,324,28
1,N2-19,NAVY,"Navy Seat — Upper Bowl",N2,19,"Navy Upper Bowl",1800000,#1E3A8A,342,28
1,N2-20,NAVY,"Navy Seat — Upper Bowl",N2,20,"Navy Upper Bowl",1800000,#1E3A8A,360,28
1,N3-01,NAVY,"Navy Seat — Upper Bowl",N3,1,"Navy Upper Bowl",1800000,#1E3A8A,18,56
1,N3-02,NAVY,"Navy Seat — Upper Bowl",N3,2,"Navy Upper Bowl",1800000,#1E3A8A,36,56
1,N3-03,NAVY,"Navy Seat — Upper Bowl",N3,3,"Navy Upper Bowl",1800000,#1E3A8A,54,56
1,N3-04,NAVY,"Navy Seat — Upper Bowl",N3,4,"Navy Upper Bowl",1800000,#1E3A8A,72,56
1,N3-05,NAVY,"Navy Seat — Upper Bowl",N3,5,"Navy Upper Bowl",1800000,#1E3A8A,90,56
1,N3-06,NAVY,"Navy Seat — Upper Bowl",N3,6,"Navy Upper Bowl",1800000,#1E3A8A,108,56
1,N3-07,NAVY,"Navy Seat — Upper Bowl",N3,7,"Navy Upper Bowl",1800000,#1E3A8A,126,56
1,N3-08,NAVY,"Navy Seat — Upper Bowl",N3,8,"Navy Upper Bowl",1800000,#1E3A8A,144,56
1,N3-09,NAVY,"Navy Seat — Upper Bowl",N3,9,"Navy Upper Bowl",1800000,#1E3A8A,162,56
1,N3-10,NAVY,"Navy Seat — Upper Bowl",N3,10,"Navy Upper Bowl",1800000,#1E3A8A,180,56
1,N3-11,NAVY,"Navy Seat — Upper Bowl",N3,11,"Navy Upper Bowl",1800000,#1E3A8A,198,56
1,N3-12,NAVY,"Navy Seat — Upper Bowl",N3,12,"Navy Upper Bowl",1800000,#1E3A8A,216,56
1,N3-13,NAVY,"Navy Seat — Upper Bowl",N3,13,"Navy Upper Bowl",1800000,#1E3A8A,234,56
1,N3-14,NAVY,"Navy Seat — Upper Bowl",N3,14,"Navy Upper Bowl",1800000,#1E3A8A,252,56
1,N3-15,NAVY,"Navy Seat — Upper Bowl",N3,15,"Navy Upper Bowl",1800000,#1E3A8A,270,56
1,N3-16,NAVY,"Navy Seat — Upper Bowl",N3,16,"Navy Upper Bowl",1800000,#1E3A8A,288,56
1,N3-17,NAVY,"Navy Seat — Upper Bowl",N3,17,"Navy Upper Bowl",1800000,#1E3A8A,306,56
1,N3-18,NAVY,"Navy Seat — Upper Bowl",N3,18,"Navy Upper Bowl",1800000,#1E3A8A,324,56
1,N3-19,NAVY,"Navy Seat — Upper Bowl",N3,19,"Navy Upper Bowl",1800000,#1E3A8A,342,56
1,N3-20,NAVY,"Navy Seat — Upper Bowl",N3,20,"Navy Upper Bowl",1800000,#1E3A8A,360,56
1,N4-01,NAVY,"Navy Seat — Upper Bowl",N4,1,"Navy Upper Bowl",1800000,#1E3A8A,18,84
1,N4-02,NAVY,"Navy Seat — Upper Bowl",N4,2,"Navy Upper Bowl",1800000,#1E3A8A,36,84
1,N4-03,NAVY,"Navy Seat — Upper Bowl",N4,3,"Navy Upper Bowl",1800000,#1E3A8A,54,84
1,N4-04,NAVY,"Navy Seat — Upper Bowl",N4,4,"Navy Upper Bowl",1800000,#1E3A8A,72,84
1,N4-05,NAVY,"Navy Seat — Upper Bowl",N4,5,"Navy Upper Bowl",1800000,#1E3A8A,90,84
1,N4-06,NAVY,"Navy Seat — Upper Bowl",N4,6,"Navy Upper Bowl",1800000,#1E3A8A,108,84
1,N4-07,NAVY,"Navy Seat — Upper Bowl",N4,7,"Navy Upper Bowl",1800000,#1E3A8A,126,84
1,N4-08,NAVY,"Navy Seat — Upper Bowl",N4,8,"Navy Upper Bowl",1800000,#1E3A8A,144,84
1,N4-09,NAVY,"Navy Seat — Upper Bowl",N4,9,"Navy Upper Bowl",1800000,#1E3A8A,162,84
1,N4-10,NAVY,"Navy Seat — Upper Bowl",N4,10,"Navy Upper Bowl",1800000,#1E3A8A,180,84
1,N4-11,NAVY,"Navy Seat — Upper Bowl",N4,11,"Navy Upper Bowl",1800000,#1E3A8A,198,84
1,N4-12,NAVY,"Navy Seat — Upper Bowl",N4,12,"Navy Upper Bowl",1800000,#1E3A8A,216,84
